count_of_chunks,corpus,chunk1,chunk2,chunk3,euclidean_distance_chunk1_and_chunk2,euclidean_distance_chunk1_and_chunk3,euclidean_distance_chunk2_and_chunk3,euclidean_corpus_and_chunk1,euclidean_corpus_and_chunk2,euclidean_corpus_and_chunk3,euclidean_corpus_and_all_chunks,length_corpus,length_chunk1,length_chunk2,length_chunk3,logfreq_corpus,logfreq_chunk1,logfreq_chunk2,logfreq_chunk3
3,bizonyítékokkal,bizonyíték,ok,kal,28.4397029876709,27.895578384399414,9.91441535949707,3.635192394256592,31.238964080810547,30.662492752075195,4.631468296051025,15,10,2,3,2.5774917998372255,4.190359716265324,4.570554614307831,3.2286569581089353
3,állattal,áll,at,tal,12.651018142700195,13.348089218139648,12.283026695251465,21.610107421875,23.056961059570312,22.429698944091797,6.669073581695557,8,3,2,3,2.5774917998372255,4.910149302250238,3.35430056234536,2.5705429398818973
3,állattal,álla,tt,al,16.655534744262695,15.998811721801758,9.769071578979492,13.425156593322754,22.607025146484375,22.965877532958984,10.760009765625,8,4,2,2,2.5774917998372255,2.606381365110605,2.673020907128896,4.074267742553358
3,komcsi,ko,mc,si,13.387215614318848,19.650083541870117,20.688419342041016,21.46299171447754,21.91739845275879,29.862045288085938,8.769904136657715,6,2,2,2,2.5774917998372255,2.9242792860618816,2.60959440922522,3.230704313612569
3,dollárban,do,ll,árban,9.478071212768555,20.532543182373047,18.42527198791504,24.548812866210938,22.62571144104004,17.14832878112793,12.371459007263184,9,2,2,5,2.576341350205793,3.7315081835960253,3.27207378750001,2.499687082618404
3,holmikat,hol,mi,kat,11.464996337890625,10.049145698547363,12.305556297302246,14.440325736999512,15.583833694458008,15.42572021484375,11.593137741088867,8,3,2,3,2.576341350205793,5.46656958913764,6.162454474887796,3.212453961040276
3,holmikat,hol,mik,at,8.238346099853516,11.69919490814209,11.150958061218262,14.440325736999512,14.35639476776123,16.12581443786621,10.609333038330078,8,3,3,2,2.576341350205793,5.46656958913764,4.095413464448447,3.35430056234536
3,weboldal,web,old,al,12.82266902923584,10.17281436920166,13.635428428649902,20.639785766601562,22.488908767700195,22.589399337768555,6.00459098815918,8,3,3,2,2.576341350205793,2.683947130751512,3.3029799367482493,4.074267742553358
3,bobbal,bo,bb,al,8.931544303894043,10.97316837310791,12.125751495361328,15.114058494567871,15.765010833740234,17.040245056152344,12.458039283752441,6,2,2,2,2.576341350205793,3.5986810989071634,2.4913616938342726,4.074267742553358
3,erőszakról,erős,zak,ról,15.936405181884766,18.744905471801758,12.506329536437988,16.797454833984375,27.19175910949707,29.703767776489258,9.965446472167969,10,4,3,3,2.576341350205793,4.515251085206437,2.506505032404872,2.787460474518415
3,internetről,int,er,netről,11.632095336914062,16.966773986816406,17.518726348876953,21.048376083374023,22.051483154296875,11.836766242980957,11.314957618713379,11,3,2,6,2.576341350205793,2.4785664955938436,2.8987251815894934,2.439332693830263
3,évados,év,ad,os,11.208013534545898,11.079019546508789,10.747973442077637,13.488119125366211,16.679195404052734,16.74224281311035,11.04556655883789,6,2,2,2,2.576341350205793,4.615886953443552,4.265996370495079,3.481299273332856
3,robotokat,robot,ok,at,12.559778213500977,12.740514755249023,11.846309661865234,13.186450958251953,17.70989990234375,17.765880584716797,10.246685028076172,9,5,2,2,2.576341350205793,3.6135247028536526,4.570554614307831,3.35430056234536
3,követség,köve,ts,ég,17.241165161132812,18.09920310974121,10.126524925231934,13.428847312927246,27.75497055053711,28.20285415649414,6.5353102684021,8,4,2,2,2.576341350205793,2.6053050461411096,2.583198773968623,4.60959440922522
3,abbahagytad,ab,ba,hagytad,7.6517133712768555,22.23183822631836,22.239492416381836,29.788265228271484,29.69257164001465,11.519060134887695,7.463025093078613,11,2,2,7,2.576341350205793,2.6414741105040997,3.3406423775607053,3.909020854211156
3,abbahagytad,abba,hagy,tad,18.32594871520996,7.273567199707031,18.070507049560547,29.852853775024414,17.95014762878418,29.762109756469727,9.895712852478027,11,4,4,3,2.576341350205793,4.772871562650225,4.049721822152435,2.6464037262230695
3,nyakadba,nyak,ad,ba,18.344085693359375,18.910133361816406,8.874276161193848,10.162984848022461,22.8660831451416,23.730371475219727,10.458915710449219,8,4,2,2,2.576341350205793,2.783903579272735,4.265996370495079,3.3406423775607053
3,időpontom,idő,pont,om,17.53413963317871,16.007036209106445,9.909586906433105,14.242884635925293,28.041845321655273,26.190187454223633,4.317549705505371,9,3,4,2,2.576341350205793,4.89272331759604,4.8608468811643055,2.949390006644913
3,húszezer,húsz,ez,er,23.309261322021484,24.003278732299805,11.402502059936523,9.39963150024414,27.11640739440918,27.590560913085938,9.55838680267334,8,4,2,2,2.576341350205793,3.8902533051545345,6.333684409097302,2.8987251815894934
3,ráadás,rá,ad,ás,8.448943138122559,10.433842658996582,10.957401275634766,13.094511985778809,14.280489921569824,16.240657806396484,10.229877471923828,6,2,2,2,2.576341350205793,5.3862920244277,4.265996370495079,2.8651039746411278
3,olcsóbban,olcsó,bb,an,24.18117332458496,22.17241668701172,12.485928535461426,7.727413654327393,27.172136306762695,25.41204071044922,8.299507141113281,9,5,2,2,2.576341350205793,3.8071289555924217,2.4913616938342726,3.1172712956557644
3,történetemet,történet,em,et,26.112211227416992,25.806718826293945,10.592992782592773,5.169927597045898,29.539690017700195,29.213333129882812,5.659090518951416,12,8,2,2,2.576341350205793,4.2150027072149525,3.375114684692225,3.4641913706409997
3,alapjait,al,apja,it,16.947099685668945,11.413249015808105,17.09488296508789,21.55539894104004,12.440777778625488,22.630107879638672,9.88168716430664,8,2,4,2,2.575187844927661,4.074267742553358,4.499989334334184,3.93379088414342
3,alapjait,alap,ja,it,14.317373275756836,16.52713966369629,10.134455680847168,10.633376121520996,21.080459594726562,22.630107879638672,9.936141967773438,8,4,2,2,2.575187844927661,3.3494717992143856,5.05815640487046,3.93379088414342
3,senorita,se,no,rita,9.232163429260254,9.263328552246094,10.131797790527344,23.098230361938477,22.583940505981445,21.884248733520508,10.464238166809082,8,2,2,4,2.575187844927661,5.185034756724982,4.162982370585433,3.4708513245261177
3,senorita,sen,ori,ta,11.431163787841797,10.541051864624023,11.613213539123535,20.644304275512695,23.996522903442383,22.909242630004883,7.713719367980957,8,3,3,2,2.575187844927661,2.346352974450639,2.662757831681574,3.0081741840064264
3,népemet,nép,em,et,16.549509048461914,16.059913635253906,10.592992782592773,9.564409255981445,22.583324432373047,22.223297119140625,8.606319427490234,7,3,2,2,2.575187844927661,3.653983907374069,3.375114684692225,3.4641913706409997
3,követelni,kö,ve,telni,11.331549644470215,15.651954650878906,15.162480354309082,20.42135238647461,21.87726402282715,12.52944564819336,8.000004768371582,9,2,2,5,2.575187844927661,2.380211241711606,3.1690863574870227,2.938519725176492
3,követelni,köve,tel,ni,18.119863510131836,17.176528930664062,12.044919967651367,8.764126777648926,23.83901596069336,22.790868759155273,7.795645236968994,9,4,3,2,2.575187844927661,2.6053050461411096,2.696356388733332,4.016364679456294
3,áldozatokkal,áldozat,ok,kal,22.944778442382812,22.04287338256836,9.91441535949707,10.90259075164795,29.547225952148438,28.82481575012207,8.478172302246094,12,7,2,3,2.575187844927661,4.305093296061648,4.570554614307831,3.2286569581089353
3,hullámvasút,hull,ám,vasút,9.729429244995117,18.965991973876953,16.95256233215332,27.19573974609375,26.75873565673828,14.107626914978027,9.607987403869629,11,4,2,5,2.575187844927661,2.8129133566428557,4.292964545382929,2.920123326290724
3,hullámvasút,hullám,vas,út,16.09199333190918,16.20909881591797,11.577047348022461,14.174432754516602,25.86628532409668,27.029273986816406,5.455554962158203,11,6,3,2,2.575187844927661,3.2352758766870524,3.204933522354145,4.394836771279156
3,kolostorba,kol,ostor,ba,16.090919494628906,9.740588188171387,16.92225456237793,24.838851928710938,15.50068473815918,26.321002960205078,6.657957077026367,10,3,5,2,2.575187844927661,2.4800069429571505,2.53655844257153,3.3406423775607053
3,jamesnek,jam,es,nek,10.563169479370117,10.73755931854248,10.053937911987305,15.257221221923828,16.695707321166992,14.619918823242188,11.335087776184082,8,3,2,3,2.575187844927661,2.5877109650189114,3.619406410886777,3.4470028984661623
3,kaphatott,kap,hat,ott,9.301392555236816,8.036937713623047,9.398898124694824,21.093828201293945,20.30083465576172,21.00826644897461,7.345787048339844,9,3,3,3,2.575187844927661,4.301377292349344,4.542788093450676,5.565865520533478
3,sértegetni,sért,eget,ni,11.707420349121094,16.97568130493164,16.34493637084961,18.328094482421875,19.387483596801758,29.791522979736328,9.130126953125,10,4,4,2,2.575187844927661,2.361727836017593,3.2853322276438846,4.016364679456294
3,magassága,maga,ss,ága,16.378137588500977,16.240680694580078,8.598400115966797,12.110982894897461,21.936025619506836,21.115314483642578,12.426066398620605,9,4,2,3,2.575187844927661,5.509914557741583,2.885361220031512,2.376576957056512
3,programozva,program,oz,va,12.240336418151855,10.365006446838379,12.554551124572754,20.53957176208496,22.988080978393555,21.025279998779297,8.273876190185547,11,7,2,2,2.574031267727719,3.7397305285647175,3.132579847659737,2.9334872878487053
3,sógora,só,go,ra,16.41169548034668,15.814485549926758,12.798848152160645,13.878745079040527,22.88752555847168,23.49152946472168,11.689884185791016,6,2,2,2,2.574031267727719,3.205745540942662,3.709778601848225,3.650501794878367
3,szívrohamban,szív,roham,ban,9.219232559204102,15.234857559204102,15.800409317016602,17.701251983642578,17.96341323852539,29.556320190429688,5.898582458496094,12,4,5,3,2.574031267727719,3.900913067737669,3.095518042323151,3.5750723257138124
3,egyensúlyban,egyen,súly,ban,12.18372917175293,15.61356258392334,16.984651565551758,17.53744125366211,16.200214385986328,26.842315673828125,12.203210830688477,12,5,4,3,2.574031267727719,3.3370597263205246,2.8965262174895554,3.5750723257138124
3,árverésen,ár,ve,résen,11.135645866394043,15.440105438232422,15.225746154785156,25.67872428894043,26.661754608154297,18.127643585205078,10.971206665039062,9,2,2,5,2.574031267727719,3.481012420956573,3.1690863574870227,3.0813473078041325
3,árverésen,ár,verés,en,15.5281982421875,11.221684455871582,15.46728515625,25.67872428894043,16.19671058654785,27.299118041992188,9.531227111816406,9,2,5,2,2.574031267727719,3.481012420956573,2.6989700043360187,3.400192488592576
3,művelni,mű,vel,ni,18.336666107177734,16.962446212768555,14.169583320617676,14.629583358764648,28.52600860595703,28.083879470825195,8.49675464630127,7,2,3,2,2.574031267727719,2.9175055095525466,2.9934362304976116,4.016364679456294
3,harapnak,ha,rap,nak,12.220098495483398,10.858161926269531,12.163761138916016,15.506758689880371,15.410274505615234,13.615473747253418,11.9517183303833,8,2,3,3,2.574031267727719,6.17849550526079,2.6884198220027105,3.550105999347593
3,rendeljen,ren,del,jen,13.163520812988281,9.523242950439453,13.748119354248047,21.70713233947754,23.92582893371582,22.21535301208496,8.481072425842285,9,3,3,3,2.574031267727719,2.7937903846908188,3.2377949932739227,3.5240064455573727
3,namaste,na,mas,te,11.98716926574707,11.644591331481934,11.5498685836792,16.547372817993164,17.609169006347656,16.671106338500977,13.421354293823242,7,2,3,2,2.574031267727719,5.210690307241179,2.3979400086720375,5.976474700373688
3,namaste,nam,as,te,9.975671768188477,10.690933227539062,9.824790954589844,14.49719524383545,16.743215560913086,16.671106338500977,10.000003814697266,7,3,2,2,2.574031267727719,3.3434085938038574,3.118595365223762,5.976474700373688
3,vérnyomok,vér,nyom,ok,17.331192016601562,11.183496475219727,17.989770889282227,25.934534072875977,18.984294891357422,27.413118362426758,8.221264839172363,9,3,4,2,2.574031267727719,4.302763708472981,3.7712934426290596,4.570554614307831
3,tekintetet,tekint,et,et,16.262996673583984,16.262996673583984,0.0,8.049863815307617,22.356027603149414,22.356027603149414,6.45434045791626,10,6,2,2,2.574031267727719,3.0773679052841563,3.4641913706409997,3.4641913706409997
3,véredben,vére,db,en,17.404220581054688,16.171382904052734,9.667762756347656,9.040566444396973,22.487199783325195,21.585723876953125,8.8272123336792,8,4,2,2,2.574031267727719,3.6716355966021297,2.4345689040341987,3.400192488592576
3,asztalomnál,asztal,om,nál,17.876745223999023,18.938310623168945,12.378823280334473,9.738943099975586,22.622802734375,23.10490608215332,12.689373970031738,11,6,2,3,2.574031267727719,3.6786094165589263,2.949390006644913,2.780317312140151
3,talizmán,ta,liz,mán,9.401753425598145,10.591747283935547,10.510157585144043,22.64815330505371,22.125669479370117,23.057355880737305,11.159407615661621,8,2,3,3,2.5728716022004803,3.0081741840064264,3.7162538258960365,2.3729120029701067
3,kaphatom,kap,ha,tom,7.640138626098633,11.166807174682617,13.050868034362793,20.973377227783203,21.747953414916992,23.11049461364746,5.4570817947387695,8,3,2,3,2.5728716022004803,4.301377292349344,6.17849550526079,4.400434368009524
3,kaphatom,kap,hat,om,9.301392555236816,7.878668308258057,10.295703887939453,20.973377227783203,20.356813430786133,21.238178253173828,7.7693352699279785,8,3,3,2,2.5728716022004803,4.301377292349344,4.542788093450676,2.949390006644913
3,hemingway,he,ming,way,12.030814170837402,12.156813621520996,10.053770065307617,22.29271697998047,24.08136749267578,22.745426177978516,11.402802467346191,9,2,4,3,2.5728716022004803,3.906335041805091,2.9836262871245345,3.0824263008607717
3,gépemet,gép,em,et,14.082232475280762,15.3865966796875,10.592992782592773,8.930574417114258,20.82447052001953,21.499515533447266,7.696495056152344,7,3,2,2,2.5728716022004803,4.020402720983878,3.375114684692225,3.4641913706409997
3,torkomon,tor,ko,mon,12.798070907592773,13.654848098754883,11.64612102508545,22.086210250854492,21.015283584594727,21.74196434020996,8.274953842163086,8,3,2,3,2.5728716022004803,2.406540180433955,2.9242792860618816,2.977266212427293
3,lakásához,lakás,áh,oz,17.141170501708984,19.630165100097656,12.185038566589355,8.642929077148438,23.292163848876953,25.75261878967285,10.544365882873535,9,5,2,2,2.5728716022004803,3.7183355789085066,3.7157527168228595,3.132579847659737
3,városának,város,án,ak,16.357982635498047,16.672304153442383,11.630570411682129,9.134246826171875,22.166425704956055,23.08738136291504,8.805473327636719,9,5,2,2,2.5728716022004803,4.365506704077209,2.3783979009481375,2.4871383754771865
3,tóparti,tó,par,ti,14.261869430541992,14.945028305053711,10.422130584716797,14.043204307556152,25.56452751159668,25.832195281982422,7.616464138031006,7,2,3,2,2.5728716022004803,3.4243915544102776,2.346352974450639,4.868462219808566
3,szalonba,szal,on,ba,17.88518714904785,17.073259353637695,11.778520584106445,11.468107223510742,24.83434295654297,24.150041580200195,9.72373104095459,8,4,2,2,2.5728716022004803,2.7737864449811935,3.774443968924965,3.3406423775607053
3,torkodon,tor,ko,don,12.798070907592773,12.55034065246582,11.622427940368652,22.180795669555664,21.57975196838379,22.942005157470703,9.055278778076172,8,3,2,3,2.5728716022004803,2.406540180433955,2.9242792860618816,4.126228844606424
3,majonéz,ma,jo,néz,11.555419921875,17.336477279663086,17.557640075683594,21.26711654663086,22.225889205932617,14.350550651550293,9.344464302062988,7,2,2,3,2.5728716022004803,5.35603733619072,3.8601582613182783,4.756278485725145
3,majonéz,ma,jon,éz,9.395086288452148,10.142163276672363,9.228202819824219,21.26711654663086,21.23719024658203,22.15459442138672,8.29615592956543,7,2,3,2,2.5728716022004803,5.35603733619072,3.248218561190075,2.673020907128896
3,majonéz,maj,on,éz,10.635957717895508,10.498241424560547,10.412500381469727,23.95598030090332,23.356502532958984,22.15459442138672,10.067951202392578,7,3,2,2,2.5728716022004803,2.367355921026019,3.774443968924965,2.673020907128896
3,önmagukat,ön,maguk,at,16.296630859375,11.563413619995117,16.767669677734375,20.62310028076172,12.425650596618652,22.16847038269043,7.909703731536865,9,2,5,2,2.5728716022004803,5.066888466169809,4.5615426126181955,3.35430056234536
3,egyenletesen,egyenlet,es,en,22.10055160522461,20.39185905456543,9.719830513000488,6.307044982910156,27.361461639404297,25.569440841674805,5.988678932189941,12,8,2,2,2.5728716022004803,2.5622928644564746,3.619406410886777,3.400192488592576
3,kelvin,ke,lv,in,11.945669174194336,11.012626647949219,12.076842308044434,14.11906623840332,16.50348663330078,16.5915470123291,11.258025169372559,6,2,2,2,2.571708831808688,2.718501688867274,2.424881636631067,3.988157472556753
3,szarháziak,szar,házi,ak,10.347453117370605,16.625648498535156,16.88691520690918,14.066994667053223,15.02182674407959,27.866140365600586,6.4201555252075195,10,4,4,2,2.571708831808688,4.402433346219312,3.764475027434409,2.4871383754771865
3,fogjatok,fog,ja,tok,10.788628578186035,13.390116691589355,11.181563377380371,19.812427520751953,22.201797485351562,25.28377914428711,7.3081231117248535,8,3,2,3,2.571708831808688,5.393961071337533,5.05815640487046,2.8779469516291885
3,fogjatok,fogj,at,ok,18.631580352783203,17.823104858398438,11.846309661865234,8.411155700683594,23.73148536682129,23.473960876464844,8.560675621032715,8,4,2,2,2.571708831808688,3.166726055580052,3.35430056234536,4.570554614307831
3,tilosban,ti,los,ban,12.697123527526855,11.739928245544434,11.83270263671875,21.34581756591797,22.08645248413086,19.9565486907959,10.56039047241211,8,2,3,3,2.571708831808688,4.868462219808566,3.9852467908028615,3.5750723257138124
3,protein,pro,te,in,10.160355567932129,10.441015243530273,10.512320518493652,7.02926778793335,9.756586074829102,9.99055004119873,21.252988815307617,7,3,2,2,2.571708831808688,2.9585638832219674,5.976474700373688,3.988157472556753
3,desszertnek,des,szert,nek,16.755008697509766,12.129439353942871,15.827997207641602,23.37380599975586,12.375969886779785,23.10542106628418,8.997344970703125,11,3,5,3,2.571708831808688,2.8488047010518036,3.452553063228925,3.4470028984661623
3,távozzatok,távozz,at,ok,26.362049102783203,26.365339279174805,11.846309661865234,4.668189525604248,29.81060028076172,29.89859390258789,4.999251842498779,10,6,2,2,2.571708831808688,3.218535505216528,3.35430056234536,4.570554614307831
3,hozzáfűzni,hozzá,fűz,ni,11.430761337280273,22.46253776550293,23.403825759887695,10.403512001037598,12.87373161315918,30.404159545898438,6.3398966789245605,10,5,3,2,2.571708831808688,4.9755420915169415,2.4313637641589874,4.016364679456294
3,árulást,áru,lá,st,15.504481315612793,18.641942977905273,10.456541061401367,16.3878116607666,23.8594970703125,26.166337966918945,13.869538307189941,7,3,2,2,2.571708831808688,3.1640552918934515,2.4456042032735974,2.9242792860618816
3,kísértetjárta,kísért,et,járta,22.175010681152344,11.755390167236328,16.729646682739258,12.987403869628906,33.182891845703125,21.010847091674805,4.665032386779785,13,6,2,5,2.571708831808688,3.0236639181977933,3.4641913706409997,2.807535028068853
3,kísértetjárta,kísértet,jár,ta,27.509395599365234,27.599275588989258,8.700958251953125,7.419325351715088,33.41463088989258,33.46459197998047,4.168065547943115,13,8,3,2,2.571708831808688,3.0595634179012676,4.564748891813018,3.0081741840064264
3,kaviár,ka,vi,ár,9.844505310058594,10.898747444152832,10.577794075012207,20.433979034423828,21.472158432006836,21.669050216674805,8.425463676452637,6,2,2,2,2.571708831808688,3.0674428427763805,2.846337112129805,3.481012420956573
3,személyit,sze,mély,it,12.510169982910156,16.578815460205078,17.75984764099121,17.077484130859375,16.175315856933594,27.640174865722656,9.692736625671387,9,3,4,2,2.571708831808688,2.578639209968072,3.974787932213558,3.93379088414342
3,reális,re,ál,is,10.204442024230957,10.235907554626465,9.381202697753906,14.70966911315918,16.739805221557617,17.64328384399414,14.529374122619629,6,2,2,2,2.571708831808688,3.6036855496146996,2.622214022966295,6.274002353245673
3,jimmynek,jim,my,nek,10.472681999206543,12.02011489868164,10.340498924255371,21.276233673095703,22.257347106933594,23.977773666381836,7.719051361083984,8,3,2,3,2.5705429398818973,4.1850035564918056,3.792881745385397,3.4470028984661623
3,kulcsaimat,kulcsa,im,at,23.635129928588867,23.536500930786133,11.709406852722168,12.236187934875488,27.769611358642578,27.61663246154785,10.268064498901367,10,6,2,2,2.5705429398818973,3.5577477416414682,3.0038911662369103,3.35430056234536
3,sztriptíztáncos,sztriptíz,tánc,os,11.139213562011719,26.22166633605957,22.28611183166504,10.322779655456543,16.132280349731445,34.27927017211914,4.204261302947998,15,9,4,2,2.5705429398818973,2.9763499790032735,3.6810602436318116,3.481299273332856
3,ajánlattal,ajánl,at,tal,22.54483985900879,22.454261779785156,12.283026695251465,8.10116195678711,27.312885284423828,26.49593162536621,7.080852508544922,10,5,2,3,2.5705429398818973,3.1277525158329733,3.35430056234536,2.5705429398818973
3,szánalom,szán,al,om,18.142335891723633,17.320127487182617,10.55820083618164,14.503921508789062,27.493349075317383,26.694597244262695,7.053426742553711,8,4,2,2,2.5705429398818973,2.790988475088816,4.074267742553358,2.949390006644913
3,ültette,ült,et,te,12.222869873046875,11.557361602783203,9.163695335388184,12.239103317260742,17.433835983276367,17.148893356323242,11.609296798706055,7,3,2,2,2.5705429398818973,3.801472313521471,3.4641913706409997,5.976474700373688
3,könyvedet,könyv,ed,et,24.710927963256836,23.984634399414062,10.16169548034668,6.1982831954956055,29.366289138793945,28.502330780029297,5.924545764923096,9,5,2,2,2.5705429398818973,4.0246498311794445,3.9292656182530656,3.4641913706409997
3,hazavittem,haza,vitt,em,12.43796157836914,16.92880630493164,16.57151222229004,14.396828651428223,15.71462345123291,25.997888565063477,7.43136739730835,10,4,4,2,2.5705429398818973,4.848145993412557,3.5883837683787276,3.375114684692225
3,postára,po,st,ára,10.058938026428223,14.25477409362793,14.566362380981445,17.93851661682129,19.093000411987305,14.940248489379883,19.169347763061523,7,2,2,3,2.5705429398818973,2.988112840268352,2.9242792860618816,3.7218106152125467
3,veszítettél,veszít,et,tél,23.866561889648438,14.189260482788086,15.388198852539062,7.789463520050049,27.583486557006836,17.848329544067383,9.917540550231934,11,6,2,3,2.5705429398818973,3.3602146132953523,3.4641913706409997,3.3209766773428235
3,vállára,vá,ll,ára,9.477734565734863,10.478577613830566,13.364311218261719,20.522735595703125,22.592592239379883,21.388320922851562,10.003560066223145,7,2,2,3,2.5705429398818973,2.525044807036845,3.27207378750001,3.7218106152125467
3,békefenntartó,béke,fenn,tartó,12.480475425720215,15.289339065551758,14.655725479125977,23.3121280670166,23.675722122192383,23.656862258911133,9.187782287597656,13,4,4,5,2.5705429398818973,3.7965049515532963,3.86840930331496,3.5930644316587177
3,nősülni,nő,sül,ni,11.859131813049316,15.755412101745605,16.295881271362305,14.380221366882324,15.790166854858398,25.7496280670166,8.621696472167969,7,2,3,2,2.5705429398818973,4.919742107376001,3.263399331334002,4.016364679456294
3,nősülni,nős,ül,ni,17.32465171813965,14.837194442749023,12.313687324523926,13.407999992370605,27.08905601501465,25.7496280670166,5.882530689239502,7,3,2,2,2.5705429398818973,3.5486350598147514,4.029221394253928,4.016364679456294
3,kövérnek,kö,vér,nek,10.197839736938477,10.714815139770508,10.651390075683594,21.415218353271484,22.851551055908203,24.1077823638916,7.316380023956299,8,2,3,3,2.5705429398818973,2.380211241711606,4.302763708472981,3.4470028984661623
3,fiamért,fi,am,ért,10.91715145111084,11.753763198852539,12.12380599975586,22.577220916748047,23.4976806640625,23.488893508911133,11.613393783569336,7,2,2,3,2.569373909615046,3.204662511748219,3.125806458139527,4.410439786210347
3,ahsoka,ah,so,ka,11.316123962402344,9.976604461669922,11.271903038024902,14.370394706726074,15.58740234375,14.356818199157715,9.664135932922363,6,2,2,2,2.569373909615046,4.312346639030853,3.537063142781617,3.0674428427763805
3,tucatot,tu,cat,ot,12.379371643066406,8.251174926757812,13.267232894897461,20.363264083862305,20.195585250854492,20.9678897857666,10.475873947143555,7,2,3,2,2.569373909615046,2.82865989653532,3.2208922492195193,3.5509617522981762
3,erőtér,er,őt,ér,10.098735809326172,6.613236904144287,10.247479438781738,20.788562774658203,20.90787124633789,21.827392578125,7.736029148101807,6,2,2,2,2.569373909615046,2.8987251815894934,5.215082115013175,4.4348402532975735
3,tollak,to,ll,ak,9.962288856506348,12.093279838562012,9.178868293762207,17.015853881835938,15.918817520141602,16.100139617919922,11.834076881408691,6,2,2,2,2.569373909615046,4.057057208637422,3.27207378750001,2.4871383754771865
3,műsorod,mű,so,rod,17.434452056884766,17.642011642456055,13.916004180908203,13.660177230834961,27.026058197021484,26.701616287231445,6.132797718048096,7,2,2,3,2.569373909615046,2.9175055095525466,3.537063142781617,2.977266212427293
3,szörnyetegnek,szörnyet,eg,nek,29.199602127075195,27.578956604003906,10.591877937316895,7.3438873291015625,34.83218765258789,33.26462173461914,4.9107866287231445,13,8,2,3,2.569373909615046,3.287129620719111,2.5403294747908736,3.4470028984661623
3,robbantott,robban,to,tt,19.564210891723633,18.06857681274414,9.242400169372559,13.733197212219238,28.174396514892578,27.06229019165039,10.204657554626465,10,6,2,2,2.569373909615046,3.0569048513364727,4.057057208637422,2.673020907128896
3,stevenson,st,even,son,10.09673023223877,12.451822280883789,12.653421401977539,17.801746368408203,17.44877052307129,16.52076530456543,13.764336585998535,9,2,4,3,2.569373909615046,2.9242792860618816,2.591064607026499,3.2008504980910772
3,mortimer,mor,ti,mer,13.881874084472656,11.080535888671875,11.974203109741211,16.802000045776367,16.724239349365234,16.00402069091797,11.592314720153809,8,3,2,3,2.569373909615046,2.3521825181113627,4.868462219808566,3.678154038010437
3,mortimer,mor,tim,er,14.70018196105957,12.646483421325684,12.78645133972168,16.802000045776367,16.65958023071289,16.37112808227539,10.998233795166016,8,3,3,2,2.569373909615046,2.3521825181113627,3.865340905624584,2.8987251815894934
3,mortimer,mort,im,er,10.45752239227295,10.72365951538086,11.53164005279541,12.784693717956543,16.222078323364258,16.37112808227539,9.482880592346191,8,4,2,2,2.569373909615046,2.74350976472843,3.0038911662369103,2.8987251815894934
3,fiamtól,fi,am,tól,10.91715145111084,11.362761497497559,12.928133964538574,21.957429885864258,22.905303955078125,22.712017059326172,10.74438190460205,7,2,2,3,2.569373909615046,3.204662511748219,3.125806458139527,2.7032913781186614
3,programmal,pro,gramm,al,15.430344581604004,10.74414348602295,17.131467819213867,14.834534645080566,7.723759174346924,16.462812423706055,14.985371589660645,10,3,5,2,2.569373909615046,2.9585638832219674,3.0224283711854865,4.074267742553358
3,kéziratot,kéz,irat,ot,16.94400405883789,18.690330505371094,8.885868072509766,11.301727294921875,22.785722732543945,24.161420822143555,11.977706909179688,9,3,4,2,2.569373909615046,3.732634967539196,2.7551122663950713,3.5509617522981762
3,kéziratot,kézi,rat,ot,16.55828285217285,18.439899444580078,10.941728591918945,10.797710418701172,22.093040466308594,24.161420822143555,9.793343544006348,9,4,3,2,2.569373909615046,3.1061908972634154,2.4265112613645754,3.5509617522981762
3,dominique,do,mini,que,14.60196590423584,11.187809944152832,13.042610168457031,18.30167007446289,18.848363876342773,16.242002487182617,14.658336639404297,9,2,4,3,2.568201724066995,3.7315081835960253,3.2337573629655103,2.862131379313037
3,korházban,kor,ház,ban,11.172599792480469,11.93154239654541,9.90092945098877,22.869163513183594,23.128450393676758,23.435216903686523,10.621109962463379,9,3,3,3,2.568201724066995,3.4077307280263356,4.429510040813138,3.5750723257138124
3,évszázada,év,száz,ada,18.10271453857422,11.082401275634766,18.601884841918945,26.87653160095215,15.242865562438965,29.02281951904297,15.165779113769531,9,2,4,3,2.568201724066995,4.615886953443552,4.09631897051261,2.8561244442423
3,stílusosan,stílus,os,an,21.643741607666016,21.829059600830078,10.860227584838867,5.760038375854492,25.968338012695312,25.728919982910156,5.847559928894043,10,6,2,2,2.568201724066995,3.2060158767633444,3.481299273332856,3.1172712956557644
3,jegyezni,jegy,ez,ni,15.587246894836426,15.498831748962402,11.899360656738281,11.909709930419922,21.422428131103516,21.656360626220703,11.579963684082031,8,4,2,2,2.568201724066995,3.3306166672944384,6.333684409097302,4.016364679456294
3,végállomás,vég,állom,ás,14.719740867614746,11.645888328552246,16.201698303222656,20.443912506103516,13.617015838623047,23.36272430419922,7.171584606170654,10,3,5,2,2.568201724066995,3.5085297189712867,3.318689269947746,2.8651039746411278
3,bűnöket,bűn,ök,et,23.404211044311523,23.02185821533203,12.2659912109375,7.041660785675049,27.829509735107422,27.315568923950195,5.915546417236328,7,3,2,2,2.568201724066995,3.774735882551753,2.751279103983342,3.4641913706409997
